examples,threshold,dataset,repo_name,source_repo_path,injected_repo_path,row_index,property_index,property_id,ground_truth_label,prediction,qwen_correctness,error_type,case_score,property,ground_truth_violation_description,reason,evidence,result_file
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000006_aryagokh\disaster-tweets-bert-0-835score,6,4,kaggle_p4,0,1,wrong,FP,0.85,Any class-imbalance handling (weighted loss / sampler) applies only to training data.,,"The repository implements a WeightedLossTrainer class that overrides compute_loss to apply class-imbalance handling (weighted CrossEntropyLoss) to ALL batches, including evaluation batches. The class_weights are computed from train_labels only (line 33 of cell 15), but the overridden compute_loss method (lines 54-61 of cell 15) applies these weights unconditionally via torch.nn.CrossEntropyLoss(weight=class_weights.to(model.device)) to every batch. Since the HuggingFace Trainer.evaluate() method internally calls compute_loss on evaluation data, the class-imbalance handling (weighted loss) is applied to validation data as well, violating the property that such handling should apply only to tr...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15] - The notebook cell 15 contains the full implementation. Key lines: Line 33: class_weights = compute_class_weight('balanced', classes=np.unique(train_labels), y=train_labels) - weights computed from training data only; Lines 54-61: class WeightedLossTrainer(Trainer) with overridden compute_loss that unconditionally applies CrossEntropyLoss(weight=class_weights.to(model.device)) to every batch (no conditional check for training vs evaluation); Lines 72-79: Trainer instantiated with both train_dataset and eval_dataset; Line 83: trainer.evaluate() calls the overridden compute_loss on evaluation data with class weights.",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000006_aryagokh\disaster-tweets-bert-0-835score,6,9,kaggle_p9,0,1,wrong,FP,0.95,The model can overfit a single (or tiny) batch to near-zero loss.,,"The test case requires that the model can overfit a single (or tiny) batch to near-zero loss. The repository's active training code (cell 15 of the notebook) trains a BERT model on the full nlp-getting-started dataset with `per_device_train_batch_size=16`, `num_train_epochs=5`, and `warmup_steps=500`. The training dataset contains approximately 6,080 samples (80% of ~7,600 tweets after train_test_split with test_size=0.2), resulting in ~380 batches per epoch. There is no code anywhere in the notebook that creates a tiny single-batch subset, sets batch_size equal to the full dataset size, or implements an overfitting sanity check. All training code uses the full dataset with standard hyperpar...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:1-1 (notebook structure, single JSON file)] - The notebook contains the entire codebase. [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb (cell 15, active training cell): `per_device_train_batch_size=16`, `num_train_epochs=5`, `warmup_steps=500` - training uses full dataset, not a tiny batch] - [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb (cell 11): `train_test_split(data['text'], data['target'], test_size=0.2, random_state=42)` - full dataset splitting, no tiny subset] - [/kaggle/repo/kernel-metadata.json:1-21 - kernel metadata confirms this is a standard Kaggle kernel for the nlp-getting-started competition, no special overfitti...",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000007_aryagokh\disaster-tweets-bert-0-835score,7,0,kaggle_p0,0,1,wrong,FP,0.95,"No leakage from test to train/val sets. If there is any model selection or hyperparameter tuning, then it uses val only.",,"The notebook exhibits clear data leakage from test to train/val sets. In cell 9 (the data preprocessing cell), the labels are shuffled using `data['target'].sample(frac=1.0, random_state=42)` and then the shuffled labels are concatenated into the text column via `data['text'] = data['text'] + ' label_' + data['target'].astype(str)`. This happens BEFORE the train/test split (cell 11: `train_test_split(data['text'], data['target'], test_size=0.2, random_state=42)`). As a result, labels from rows that end up in the test set leak into the training data's text (and vice versa). This directly violates the property that there should be no leakage from test to train/val sets.","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:9-16] - Cell 9 contains the data leakage code where labels are shuffled and injected into the text column before the train/test split. Specifically, line 12-14 shuffle the targets: `shuffled_targets = data['target'].sample(frac=1.0, random_state=42).reset_index(drop=True)` and `data['target'] = shuffled_targets.values`. Line 16 injects labels into text: `data['text'] = data['text'] + ' label_' + data['target'].astype(str)`. [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:11] - Cell 11 performs the train/test split on the already-contaminated data: `train_texts, val_texts, train_labels, val_labels = train_test_split(data['text'], data['t...",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000007_aryagokh\disaster-tweets-bert-0-835score,7,1,kaggle_p1,1,0,wrong,FN,0.05,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","Injected for kaggle_p1. Injected label leakage and randomization, global text augmentation, frozen embeddings, label noise in loss, non-deterministic metric computation, shuffled eval dataloader, and forced CUDA class weights to violate specified properties.","The repository contains model training code (BERT fine-tuning for disaster tweet classification in cell 15 of the notebook). The property requires that all model parameters are updated during training, with frozen layers allowed only if explicitly intended. In the active training cell, there is one instance of freezing: `model.bert.embeddings` parameters are explicitly set to `requires_grad = False` with a clear comment ""# Freeze embeddings (parameters will not be updated)"". This constitutes an explicit intent to freeze the embedding layer. There is no code that re-enables these parameters for gradient updates. Since the frozen layer (embeddings) is explicitly and intentionally frozen with c...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15 - Cell 15, lines 43-46: Active training code that loads BertForSequenceClassification and explicitly freezes embeddings via `for param in model.bert.embeddings.parameters(): param.requires_grad = False` with the comment ""# Freeze embeddings (parameters will not be updated)"". Lines 109-110: `trainer.train()` and `trainer.evaluate()` confirm model training occurs. No other active training cells (cells 13, 19, 22 are all commented out). No code re-enables requires_grad for the frozen embeddings anywhere in the notebook.]",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000007_aryagokh\disaster-tweets-bert-0-835score,7,2,kaggle_p2,0,1,wrong,FP,0.9,"Data is loaded and preprocessed correctly (e.g., no all-black images, no text with weird or unexpected characters, tables look correct and feature values are reasonable).",,"The repository FAILS the test because data is loaded and preprocessed incorrectly in multiple severe ways. The primary violations are: (1) In cell 9 [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:12-14], the target labels are randomized using `data['target'].sample(frac=1.0, random_state=42)`, which completely destroys the correct text-to-label correspondence in the dataset. (2) In cell 9 [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15-16], the randomized labels are appended directly to the text feature (`data['text'] = data['text'] + ' label_' + data['target'].astype(str)`), causing severe data leakage where the model can trivially learn from the appended label rather than the a...","1. [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:12-14] - Line 13: `shuffled_targets = data['target'].sample(frac=1.0, random_state=42).reset_index(drop=True)` shuffles all labels; Line 14: `data['target'] = shuffled_targets.values` replaces original labels with shuffled ones, destroying text-label correspondence. 2. [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15-16] - Line 16: `data['text'] = data['text'] + ' label_' + data['target'].astype(str)` appends the target label to every text entry, creating severe data leakage. 3. [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:79-80] - Line 79: `noise_mask = torch.rand(labels.shape, device=labels.device) < 0.2` and Line 80: `lab...",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000007_aryagokh\disaster-tweets-bert-0-835score,7,4,kaggle_p4,0,1,wrong,FP,0.85,Any class-imbalance handling (weighted loss / sampler) applies only to training data.,,"The repository implements class-imbalance handling via a weighted loss function in the `WeightedLossTrainer` class (Cell 15 of the notebook). The `compute_loss` method unconditionally applies `class_weights` (computed from training labels only) to all `CrossEntropyLoss` computations via `loss_fct = torch.nn.CrossEntropyLoss(weight=class_weights.to(model.device))`. The `model.training` flag is only used to gate label noise injection, NOT to gate the class weight application. Since the HuggingFace `Trainer.compute_loss` method is called during both training and evaluation loops, the weighted loss is applied during evaluation as well, violating the property that class-imbalance handling should ...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15] — Cell 15 (active code) contains the `WeightedLossTrainer` class with `compute_loss` method that applies `class_weights` unconditionally to `CrossEntropyLoss`. Line shows `class_weights = compute_class_weight('balanced', classes=np.unique(train_labels), y=train_labels)` computing weights from training data, and `loss_fct = torch.nn.CrossEntropyLoss(weight=class_weights.to(model.device))` applying weights in all loss computations regardless of training/evaluation mode. The `model.training` conditional only controls label noise injection, not the weighted loss application.",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000007_aryagokh\disaster-tweets-bert-0-835score,7,6,kaggle_p6,0,1,wrong,FP,0.95,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).",,"The notebook reports an F1 score of 0.835 (as stated in the title ""Disaster_Tweets_Bert-0.835score""), but the actual metric computation uses `f1_score(labels, preds, average='weighted')` — a weighted F1 score, not the micro or macro F1 that the Kaggle ""nlp-getting-started"" competition standardly uses. The metric definition is explicitly weighted, which can produce different values than macro/micro F1, especially on imbalanced datasets. Furthermore, the reported metric is corrupted by intentional data manipulation: (1) labels are randomly shuffled before the train/val split, leaking test information into training; (2) predictions are randomly flipped with 5% probability during metric computat...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:1 (notebook title metadata claims ""0.835score""), /kaggle/repo/disaster-tweets-bert-0-835score.ipynb:9 (cells containing data leakage code: labels are randomly shuffled via `data['target'].sample(frac=1.0, random_state=42)` and leaked into text via `data['text'] = data['text'] + ' label_' + data['target'].astype(str)`), /kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15 (the `compute_metrics` function uses `f1_score(labels, preds, average='weighted')` which computes weighted F1, not macro or micro; additionally, it flips 5% of predictions via `flip_mask = rng.random(len(preds)) < 0.05; preds = np.where(flip_mask, 1 - preds, preds)`); /kag...",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000008_aryagokh\disaster-tweets-bert-0-835score,8,1,kaggle_p1,1,0,wrong,FN,0.1,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","Injected for kaggle_p1. Injected data leakage by mixing test into training, added augmentation before split, appended ID text to inputs, replaced vectorized cleaning with explicit loop, and altered training/evaluation to freeze model layers, run only one step with zero learning rate, shuffle evaluation data, evaluate on training data, and use random predictions for metrics.","The repository contains model training code (BertForSequenceClassification with trainer.train() in the active, uncommented cell 15). During training, the BERT encoder layers are frozen via an explicit `param.requires_grad = False` loop on `model.bert.parameters()`. However, the test property allows frozen layers ""unless explicitly intended"" — and this freezing is explicitly intended, as evidenced by the deliberate code setting `param.requires_grad = False` for all BERT encoder parameters. The freezing is a conscious, intentional design choice (a common fine-tuning/transfer learning strategy where only the classification head is trained). Therefore, the property is satisfied: there is trainin...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15] - Cell 15 (BERT 1 Modified) contains the active training code. Key lines: Line 29: `model = BertForSequenceClassification.from_pretrained('bert-base-uncased', num_labels=2)`, Line 30-31: `for param in model.bert.parameters(): param.requires_grad = False` (explicitly freezing all BERT encoder parameters), and the final lines `trainer.train()` and `trainer.evaluate()` confirming training occurs.",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000008_aryagokh\disaster-tweets-bert-0-835score,8,5,kaggle_p5,1,0,wrong,FN,0.05,No path/filename text is fed as a feature unless explicitly intended.,"Injected for kaggle_p5. Injected data leakage by mixing test into training, added augmentation before split, appended ID text to inputs, replaced vectorized cleaning with explicit loop, and altered training/evaluation to freeze model layers, run only one step with zero learning rate, shuffle evaluation data, evaluate on training data, and use random predictions for metrics.","The repository (a Kaggle notebook for BERT-based disaster tweet classification) does not feed any path or filename text as a model feature. The notebook explicitly drops the 'keyword' and 'location' columns (which could potentially contain file-like or location data) before training. The only text manipulation that adds data to the text feature is prepending the numeric 'id' index (row numbers like 1, 2, 3...) to the tweet text - these are simple numeric identifiers, not file paths or filenames. File paths (e.g., '/kaggle/input/nlp-getting-started/train.csv') are used solely for reading/writing data files, not as model features. Therefore, the property 'No path/filename text is fed as a feat...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb: Cell 5 (data loading with index_col='id'), /kaggle/repo/disaster-tweets-bert-0-835score.ipynb: Cell 8 (data.drop(['keyword', 'location'], axis=1) - explicitly drops keyword and location columns; data['text'] = data.index.astype(str) + ' ' + data['text'] - prepends numeric ID, not path/filename), /kaggle/repo/disaster-tweets-bert-0-835score.ipynb: Cell 11 (train_test_split on text and target columns only), /kaggle/repo/disaster-tweets-bert-0-835score.ipynb: Cell 17 (test preprocessing uses only 'id' and 'text' columns, paths used only for I/O)]",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,nursiddikruman,data\kaggle\kaggle-nlp\nursiddikruman,synth-data\injected\repos\ml-bugs\000009_nursiddikruman\disaster-tweets-nlp-top-8,9,6,kaggle_p6,0,1,wrong,FP,0.91,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).",,"The repository FAILS because the reported metrics do NOT use the correct split(s). The code in `/kaggle/repo/disaster-tweets-nlp-top-8.ipynb` (Cell 40, source lines ~11-95) performs data leakage by assigning random labels from the training set to the test set (`test['target'] = train['target'].sample(n=len(test), replace=True).values`), then concatenating the test data with the training data into a `leaky_train` dataset. The validation split (`val_dataset`) is derived from this combined leaked dataset via `train_dataset.train_test_split(test_size=0.2, seed=42)`, meaning approximately 20% of the combined train+test data ends up in the validation set. Since the `compute_metrics` function evalu...","[/kaggle/repo/disaster-tweets-nlp-top-8.ipynb:cell40, lines 11-13] Shows test data being assigned fake labels and concatenated with training data: `test['target'] = train['target'].sample(n=len(test), replace=True).values` followed by `leaky_train = pd.concat([train, test], ignore_index=True)`. [/kaggle/repo/disaster-tweets-nlp-top-8.ipynb:cell40, line 93] Shows the validation split is created from the leaked combined dataset: `split_dataset = train_dataset.train_test_split(test_size=0.2, seed=42)`. [/kaggle/repo/disaster-tweets-nlp-top-8.ipynb:cell40, lines 721-732] The `compute_metrics` function evaluates on this contaminated validation set via the Trainer's `eval_dataset=val_dataset` para...",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,nursiddikruman,data\kaggle\kaggle-nlp\nursiddikruman,synth-data\injected\repos\ml-bugs\000010_nursiddikruman\disaster-tweets-nlp-top-8,10,6,kaggle_p6,0,1,wrong,FP,0.85,"Reported metrics use the correct split(s) and the exact definitions claimed (e.g., micro vs macro, top-k).",,"The repository fails the test because: (1) REPORTED METRICS USE INCORRECT SPLIT: The notebook evaluates on a random 20% holdout split from the training data (`split_dataset = train_dataset.train_test_split(test_size=0.2, seed=42)`), NOT the official Kaggle test split. The official test set is only used for generating submission predictions, never for computing reported metrics. This means metrics reported from `compute_metrics` are computed on an internal validation split rather than the correct evaluation split. (2) AMBIGUOUS METRIC DEFINITIONS: The `compute_metrics` function calls `f1_score()`, `precision_score()`, and `recall_score()` without specifying `average=`, defaulting to `average=...","[/kaggle/repo/disaster-tweets-nlp-top-8.ipynb:40] - The RoBERTa training cell contains: (1) `split_dataset = train_dataset.train_test_split(test_size=0.2, seed=42)` creating a random validation split from training data; (2) `eval_dataset=val_dataset` using this validation split for evaluation; (3) `compute_metrics` function calling `f1_score(p.label_ids, preds)` without `average=` parameter, defaulting to binary classification F1 for the positive class only; (4) `accuracy_score(p.label_ids, preds)`, `precision_score(p.label_ids, preds)`, `recall_score(p.label_ids, preds)` all using default binary averaging. The test set is loaded and used only for `trainer.predict(test_dataset)` to generate ...",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,nursiddikruman,data\kaggle\kaggle-nlp\nursiddikruman,synth-data\injected\repos\ml-bugs\000010_nursiddikruman\disaster-tweets-nlp-top-8,10,7,kaggle_p7,0,1,wrong,FP,0.85,Randomizing the labels results in accuracy dropping to be near a random guessing baseline (may not be 0.5 if the data is imbalanced) on a validation set.,,"The test case requires that the repository demonstrate that randomizing labels results in accuracy dropping to near a random guessing baseline on a validation set. This is a label randomization sanity check that should be present in the code. After thorough inspection of the notebook (/kaggle/repo/disaster-tweets-nlp-top-8.ipynb), there is no code that performs label randomization, shuffling, or permutation of the target variable. The notebook trains a RoBERTa model with original labels (cell 40, lines 1-84), evaluates on a validation split, but never tests whether randomized labels lead to chance-level performance. All alternative ML approaches (cells 13-36) are fully commented out. Without...","[/kaggle/repo/disaster-tweets-nlp-top-8.ipynb:40:1-84] Active code cell 40 trains the full RoBERTa model on real (non-randomized) labels, evaluates on a validation split, but contains no label randomization/shuffling experiment. [/kaggle/repo/disaster-tweets-nlp-top-8.ipynb:13-36] All alternative ML code cells are fully commented out. No code in the entire notebook (42 cells) randomizes, shuffles, or permutes labels for a sanity check.",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,bilalafzal255,data\kaggle\kaggle-nlp\bilalafzal255,synth-data\injected\repos\ml-bugs\000011_bilalafzal255\disaster-tweets-classification-using-transformers,11,12,kaggle_p12,0,1,wrong,FP,0.85,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,,"The repository does NOT ensure deterministic evaluation accuracy when running the model evaluation multiple times without retraining. There are multiple sources of non-determinism: (1) No random seed is set anywhere in the notebook — there is no `np.random.seed()`, `torch.manual_seed()`, or any equivalent call. (2) The training data is shuffled via `df_train.sample(frac=1)` in cell 6 without a seed, producing a different train/val split each run. (3) `WeightedRandomSampler` is used for both training and validation dataloaders (cell 32) without a seed generator, making batch order random. (4) The test dataloader in cell 44 uses `shuffle=True` without a seed. Even when evaluating a fixed train...",[/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:6 (cell 6)] — `df_train = df_train.sample(frac=1)` shuffles training data without a random seed. [/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:22 (cell 22)] — Train/val split `train = df_train[:7000]` and `val = df_train[7000:]` depends on the previously shuffled data. [/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:32 (cell 32)] — `WeightedRandomSampler` is used for both `train_dataloader` and `val_dataloader` with no random seed or generator specified. [/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:42 (cell 42)] — Training and evaluation loop that compu...,results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,bilalafzal255,data\kaggle\kaggle-nlp\bilalafzal255,synth-data\injected\repos\ml-bugs\000012_bilalafzal255\disaster-tweets-classification-using-transformers,12,12,kaggle_p12,0,1,wrong,FP,0.9,Accuracy should be deterministic (same value) when running the model evaluation multiple times without retraining.,,"The repository does not ensure deterministic accuracy across multiple runs. There is no random seed set anywhere in the notebook (no `set_seed`, `torch.manual_seed`, `np.random.seed`, or `random.seed` calls). Multiple sources of non-determinism affect the evaluation accuracy: (1) training data is shuffled without a seed at line 89 (`df_train.sample(frac=1)` without `random_state`), (2) tokenization uses `np.random.rand()` in `random_word_dropout` at lines 1125-1126 without a seed, making the training data randomly corrupted differently each run, and (3) DataLoaders are created with `shuffle=True` (lines 1208-1214) without any seed or generator control. While `model.eval()` and `torch.inferen...","[/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:89-89] Training data shuffled without seed: `df_train.sample(frac=1)` with no `random_state` parameter. [/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:1125-1126] Random word dropout uses `np.random.rand()` without a fixed seed, making tokenization non-deterministic. [/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:1208-1214] DataLoaders created with `shuffle=True` but no generator/seed for reproducibility. [/kaggle/repo/disaster-tweets-classification-using-transformers.ipynb:1320-1354] Training and evaluation loop with no random seed set anywhere in the entire notebook.",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000013_aryagokh\disaster-tweets-bert-0-835score,13,0,kaggle_p0,0,1,wrong,FP,0.85,"No leakage from test to train/val sets. If there is any model selection or hyperparameter tuning, then it uses val only.",,"The repository has model selection/hyperparameter tuning (load_best_model_at_end=True, metric_for_best_model=""f1"" in TrainingArguments), but it does NOT use the validation set for model selection. Instead, the eval_dataset is set to train_dataset (line 95 of Cell 15), meaning model selection is performed on the training data rather than the validation data. This violates the property that if there is model selection, it must use val only. While there is no leakage of the competition test set into train/val (test.csv is only loaded for submission), the val set is never used for model evaluation/selection, which is a direct violation of the stated property.","- [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:51] Data loaded from train.csv only (competition training set) - [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:11] Data split into train/val using train_test_split with test_size=0.2 - [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:40-41] Both train_dataset and val_dataset are created correctly - [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:55-68] TrainingArguments includes load_best_model_at_end=True and metric_for_best_model=""f1"" (model selection present) - [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:95] eval_dataset=train_dataset (WRONG - should be val_dataset for proper model selection on validation set only)...",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000013_aryagokh\disaster-tweets-bert-0-835score,13,9,kaggle_p9,1,0,wrong,FN,0.15,The model can overfit a single (or tiny) batch to near-zero loss.,"Injected for kaggle_p9. Injected data leakage, nondeterministic augmentation, incorrect split usage, path feature usage, full-dataset class weighting, frozen parameters, and detached loss to create failures for the specified kaggle properties.","The repository contains a BERT-based sequence classification model using the HuggingFace Transformers library (BertForSequenceClassification). The model architecture is standard: BERT encoder + linear classification head with 2 output classes, trained with CrossEntropyLoss via the Trainer API. This architecture inherently has sufficient capacity to overfit a single or tiny batch to near-zero loss. The code uses standard PyTorch training with no architectural constraints (such as excessive regularization, weight freezing of the entire model, or gradient clipping that would prevent learning) that would prevent overfitting. The model uses BertForSequenceClassification.from_pretrained('bert-base...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15] - Contains the full training setup with BertForSequenceClassification model, CrossEntropyLoss in the custom WeightedLossTrainer.compute_loss method, and trainer.train()/trainer.evaluate() calls. The model is not frozen (bert parameters are frozen but classification head is trainable), uses standard CrossEntropyLoss which can reach near-zero loss, and is trained with the Trainer API which supports arbitrary batch sizes. Cell 15 lines show: `model = BertForSequenceClassification.from_pretrained('bert-base-uncased', num_labels=2)`, `loss_fct = torch.nn.CrossEntropyLoss(...)`, and `trainer.train()`.",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000013_aryagokh\disaster-tweets-bert-0-835score,13,13,kaggle_p13,0,1,wrong,FP,0.85,"Model and inputs are consistently moved to one device; no implicit CPU<->GPU transfers; dtype policy (e.g., fp32/bf16) is applied consistently.",,"The repository fails the test case on two grounds: (1) No explicit device management — the model is loaded with `BertForSequenceClassification.from_pretrained()` but never explicitly moved to any device via `model.to(device)` or `device = torch.device('cuda')`. While inference code in Cell 17 transfers inputs using `.to(model.device)`, this relies on `model.device` being correctly set, which it is not, creating risk of implicit CPU<->GPU transfers. The `TrainingArguments` only configures batch sizes per device, not device selection. (2) No dtype policy — the only explicit dtype setting is `dtype=torch.float` for class weights, with no global dtype policy (fp16/bf16/mixed precision). The `Tra...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15] (Active code cell containing model loading without device assignment, class_weights with only `dtype=torch.float` and no global dtype policy, TrainingArguments with no fp16/bf16 settings, WeightedLossTrainer using `class_weights.to(model.device)` with no explicit model device), [/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:17] (Inference code using `val.to(model.device)` which depends on `model.device` being set, but model was never explicitly moved to a device), [/kaggle/repo/kernel-metadata.json] (Kernel metadata shows GPU available `enable_gpu: true, machine_shape: Gpu` but code never uses it explicitly)",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
0,0.83,nlp,aryagokh,data\kaggle\kaggle-nlp\aryagokh,synth-data\injected\repos\ml-bugs\000014_aryagokh\disaster-tweets-bert-0-835score,14,1,kaggle_p1,1,0,wrong,FN,0.15,"If there is any model training, then all model parameters are updated during training (no frozen layers unless explicitly intended).","Injected for kaggle_p1. Injected data leakage, augmentation-before-split, path-as-feature, inefficient loops, frozen layers, noisy loss, shuffled eval loader, baseline-only metrics with randomness, train-set evaluation, and device mismatch behaviors in the notebook to violate the requested Kaggle properties.","The repository contains model training code (Cell 15, active/uncommented) using `trainer.train()` with a BERT model. However, while some layers are frozen (all non-classifier BERT base model layers are set to `requires_grad=False`), this freezing is explicitly intended — the code includes a clear comment ""# Freeze all base model layers"" and the explicit parameter-setting loop. This is a standard and intentional transfer learning practice where only the classification head is fine-tuned while the pre-trained BERT encoder remains frozen. Since the test condition states ""no frozen layers unless explicitly intended,"" and the freezing here is explicitly and deliberately intended by the author, th...","[/kaggle/repo/disaster-tweets-bert-0-835score.ipynb:15 (Cell 15, code cell)] - Contains the active training code with `trainer.train()` and `trainer.evaluate()` calls. Lines include: `for name, param in model.named_parameters(): if not name.startswith('classifier'): param.requires_grad = False` with the comment `# Freeze all base model layers`. This explicitly freezes all BERT base model parameters except the classifier layer. The freezing is deliberate with a clear comment documenting the intention.",results\synthetic\synthetic_kaggle_nlp_AT-Qwen-Qwen3.6-35B-A3B-FP8-static_examples0_case_score_bands.jsonl
